1, 0.79937
2, 1.60213
3, 2.3998
4, 3.2041
5, 4.00324
6, 4.79148
7, 5.58475
8, 6.39254
9, 7.1717
10, 7.95906
11, 8.75784
12, 9.56955
13, 10.35888
14, 11.14273
15, 11.93115
16, 12.72294
17, 13.52518
18, 14.32225
19, 15.13222
20, 15.9327
21, 16.71125
22, 17.49124
23, 18.26293
24, 19.05942
25, 19.83887
26, 20.63407
27, 21.44104
28, 22.24394
29, 23.04298
30, 23.81616
31, 24.60689
32, 25.39058
33, 26.19858
34, 26.97589
35, 27.80227
36, 28.58659
37, 29.36888
38, 30.17198
39, 30.98616
40, 31.77145
41, 32.56253
42, 33.33564
43, 34.14173
44, 34.94644
45, 35.76672
46, 36.54055
47, 37.35407
48, 38.13097
49, 38.90081
50, 39.73034
51, 40.55048
52, 41.34618
53, 42.1327
54, 42.91734
55, 43.7113
56, 44.53471
57, 45.31658
58, 46.14409
59, 46.90491
60, 47.66343
61, 48.46662
62, 49.28657
63, 50.10745
64, 50.91322
65, 51.68917
66, 52.51867
67, 53.30032
68, 54.02725
69, 54.8565
70, 55.64449
71, 56.41552
72, 57.21965
73, 57.97298
74, 58.77208
75, 59.58137
76, 60.43531
77, 61.21689
78, 62.0011
79, 62.79936
80, 63.57218
81, 64.41574
82, 65.20973
83, 66.01032
84, 66.8198
85, 67.60684
86, 68.42134
87, 69.23672
88, 70.00934
89, 70.79479
90, 71.59817
91, 72.40165
92, 73.1777
93, 74.02043
94, 74.79097
95, 75.59354
96, 76.32977
97, 77.17875
98, 78.00716
99, 78.84536
100, 79.6403
