36900	249.881
37000	247.383
37100	244.862
37200	242.505
37300	240.062
37400	237.698
37500	235.366
37600	233.013
37700	230.611
37800	228.275
37900	225.981
38000	223.762
38100	221.499
38200	219.327
38300	217.137
38400	214.926
38500	212.75
38600	210.559
38700	208.514
38800	206.471
38900	204.429
39000	202.427
39100	200.47
39200	198.433
39300	196.503
39400	194.603
39500	192.629
39600	190.682
39700	188.796
39800	186.932
39900	185.026
40000	183.182
40100	181.314
40200	179.512
40300	177.687
40400	175.984
40500	174.25
40600	172.502
40700	170.819
40800	169.103
40900	167.463
41000	165.816
41100	164.181
41200	162.535
41300	160.913
41400	159.337
41500	157.765
41600	156.128
41700	154.563
41800	153.044
41900	151.514
42000	149.93
42100	148.445
42200	146.931
42300	145.418
42400	143.936
42500	142.481
42600	141.048
42700	139.674
42800	138.277
42900	136.888
43000	135.525
43100	134.203
43200	132.875
43300	131.562
43400	130.286
43500	128.969
43600	127.697
43700	126.447
43800	125.173
43900	123.88
44000	122.673
44100	121.461
44200	120.261
44300	119.07
44400	117.906
44500	116.72
44600	115.602
44700	114.493
44800	113.363
44900	112.178
45000	111.035
45100	109.89
45200	108.796
45300	107.68
45400	106.61
45500	105.532
45600	104.545
45700	103.498
45800	102.498
45900	101.471
46000	100.469
46100	99.428
46200	98.404
46300	97.419
46400	96.454
46500	95.492
46600	94.523
46700	93.563
46800	92.643
46900	91.725
47000	90.849
47100	89.959
47200	89.062
47300	88.204
47400	87.353
47500	86.447
47600	85.569
47700	84.712
47800	83.885
47900	83.069
48000	82.268
48100	81.458
48200	80.666
48300	79.848
48400	79.125
48500	78.284
48600	77.508
48700	76.76
48800	75.992
48900	75.226
49000	74.446
49100	73.713
49200	72.974
49300	72.22
49400	71.49
49500	70.771
49600	70.055
49700	69.373
49800	68.699
49900	68.022
50000	67.366
50100	66.719
50200	66.061
50300	65.425
50400	64.793
50500	64.135
50600	63.515
50700	62.919
50800	62.265
50900	61.622
51000	61.033
51100	60.472
51200	59.841
51300	59.219
51400	58.602
51500	58.022
51600	57.461
51700	56.875
51800	56.313
51900	55.771
52000	55.207
52100	54.685
52200	54.166
52300	53.6
52400	53.08
52500	52.51
52600	51.964
52700	51.47
52800	50.954
52900	50.45
53000	49.961
53100	49.444
53200	48.93
53300	48.464
53400	47.97
53500	47.542
53600	47.065
53700	46.603
53800	46.122
53900	45.665
54000	45.198
54100	44.747
54200	44.294
54300	43.868
54400	43.426
54500	42.975
54600	42.539
54700	42.134
54800	41.705
54900	41.323
55000	40.881
55100	40.458
55200	40.057
55300	39.643
55400	39.245
55500	38.858
55600	38.502
55700	38.113
55800	37.744
55900	37.346
56000	36.975
56100	36.589
56200	36.258
56300	35.892
56400	35.551
56500	35.178
56600	34.848
56700	34.503
56800	34.159
56900	33.827
57000	33.446
57100	33.134
57200	32.781
57300	32.465
57400	32.117
57500	31.789
57600	31.472
57700	31.166
57800	30.826
57900	30.509
58000	30.241
58100	29.968
58200	29.667
58300	29.374
58400	29.106
58500	28.824
58600	28.521
58700	28.249
58800	27.969
58900	27.681
59000	27.408
59100	27.165
59200	26.91
59300	26.621
59400	26.358
59500	26.122
59600	25.86
59700	25.592
59800	25.332
59900	25.064
60000	24.8
60100	24.568
60200	24.298
60300	24.051
60400	23.813
60500	23.587
60600	23.319
60700	23.087
60800	22.862
60900	22.636
61000	22.45
61100	22.235
61200	22.014
61300	21.792
61400	21.548
61500	21.353
61600	21.183
61700	20.963
61800	20.774
61900	20.561
62000	20.375
62100	20.171
62200	19.959
62300	19.726
62400	19.539
62500	19.348
62600	19.184
62700	18.996
62800	18.798
62900	18.592
63000	18.429
63100	18.243
63200	18.055
63300	17.843
63400	17.675
63500	17.518
63600	17.328
63700	17.168
63800	17.003
63900	16.824
64000	16.648
64100	16.476
64200	16.307
64300	16.14
64400	15.982
64500	15.822
64600	15.666
64700	15.506
64800	15.375
64900	15.21
65000	15.071
65100	14.933
65200	14.805
65300	14.654
65400	14.485
65500	14.338
65600	14.164
65700	14.015
65800	13.882
65900	13.726
66000	13.603
66100	13.458
66200	13.341
66300	13.216
66400	13.084
66500	12.933
66600	12.821
66700	12.676
66800	12.558
66900	12.447
67000	12.321
67100	12.202
67200	12.082
67300	11.959
67400	11.833
67500	11.719
67600	11.604
67700	11.49
67800	11.36
67900	11.27
68000	11.147
68100	11.041
68200	10.932
68300	10.822
68400	10.701
68500	10.603
68600	10.51
68700	10.399
68800	10.299
68900	10.194
69000	10.087
69100	9.999
69200	9.899
69300	9.798
69400	9.695
69500	9.607
69600	9.508
69700	9.417
69800	9.34
69900	9.245
70000	9.164
70100	9.072
70200	8.97
70300	8.863
70400	8.78
70500	8.684
70600	8.604
70700	8.512
70800	8.431
70900	8.36
71000	8.275
71100	8.204
71200	8.103
71300	8.025
71400	7.949
71500	7.865
71600	7.79
71700	7.714
71800	7.627
71900	7.529
72000	7.461
72100	7.39
72200	7.322
72300	7.241
72400	7.161
72500	7.087
72600	7.021
72700	6.95
72800	6.873
72900	6.801
73000	6.717
73100	6.663
73200	6.582
73300	6.508
73400	6.451
73500	6.39
73600	6.334
73700	6.269
73800	6.189
73900	6.125
74000	6.07
74100	6.006
74200	5.947
74300	5.885
74400	5.833
74500	5.791
74600	5.736
74700	5.686
74800	5.625
74900	5.566
75000	5.521
75100	5.471
75200	5.417
75300	5.358
75400	5.304
75500	5.258
75600	5.21
75700	5.15
75800	5.111
75900	5.067
76000	5.02
76100	4.975
76200	4.921
76300	4.866
76400	4.829
76500	4.778
76600	4.74
76700	4.69
76800	4.637
76900	4.598
77000	4.556
77100	4.503
77200	4.457
77300	4.414
77400	4.362
77500	4.31
77600	4.276
77700	4.237
77800	4.188
77900	4.134
78000	4.09
78100	4.038
78200	4.006
78300	3.961
78400	3.922
78500	3.88
78600	3.844
78700	3.819
78800	3.778
78900	3.744
79000	3.703
79100	3.674
79200	3.636
79300	3.612
79400	3.571
79500	3.536
79600	3.498
79700	3.472
79800	3.437
79900	3.41
80000	3.374
80100	3.333
80200	3.288
80300	3.24
80400	3.213
80500	3.19
80600	3.152
80700	3.119
80800	3.094
80900	3.054
81000	3.023
81100	2.989
81200	2.958
81300	2.928
81400	2.891
81500	2.857
81600	2.833
81700	2.809
81800	2.782
81900	2.758
82000	2.735
82100	2.715
82200	2.69
82300	2.67
82400	2.647
82500	2.617
82600	2.59
82700	2.544
82800	2.523
82900	2.486
83000	2.463
83100	2.439
83200	2.411
83300	2.385
83400	2.362
83500	2.342
83600	2.321
83700	2.302
83800	2.289
83900	2.265
84000	2.242
84100	2.225
84200	2.201
84300	2.183
84400	2.157
84500	2.14
84600	2.121
84700	2.097
84800	2.074
84900	2.054
85000	2.035
85100	2.018
85200	1.996
85300	1.971
85400	1.945
85500	1.927
85600	1.917
85700	1.895
85800	1.875
85900	1.865
86000	1.852
86100	1.833
86200	1.812
86300	1.793
86400	1.782
86500	1.761
86600	1.745
86700	1.726
86800	1.711
86900	1.694
87000	1.677
87100	1.666
87200	1.656
87300	1.639
87400	1.624
87500	1.611
87600	1.595
87700	1.577
87800	1.563
87900	1.549
88000	1.536
88100	1.524
88200	1.511
88300	1.486
88400	1.47
88500	1.456
88600	1.441
88700	1.422
88800	1.407
88900	1.395
89000	1.385
89100	1.372
89200	1.361
89300	1.35
89400	1.338
89500	1.322
89600	1.308
89700	1.298
89800	1.288
89900	1.281
90000	1.267
90100	1.253
90200	1.246
90300	1.235
90400	1.224
90500	1.209
90600	1.195
90700	1.179
90800	1.167
90900	1.158
91000	1.151
91100	1.138
91200	1.119
91300	1.11
91400	1.103
91500	1.087
91600	1.072
91700	1.065
91800	1.054
91900	1.041
92000	1.032
92100	1.024
92200	1.019
92300	1.008
92400	0.996
92500	0.985
92600	0.976
92700	0.971
92800	0.961
92900	0.946
93000	0.94
93100	0.926
93200	0.919
93300	0.913
93400	0.907
93500	0.898
93600	0.885
93700	0.88
93800	0.874
93900	0.865
94000	0.856
94100	0.842
94200	0.837
94300	0.83
94400	0.82
94500	0.812
94600	0.804
94700	0.797
94800	0.791
94900	0.779
95000	0.769
95100	0.759
95200	0.753
95300	0.748
95400	0.74
95500	0.733
95600	0.728
95700	0.722
95800	0.713
95900	0.705
96000	0.697
96100	0.694
96200	0.687
96300	0.679
96400	0.674
96500	0.672
96600	0.663
96700	0.661
96800	0.652
96900	0.644
97000	0.64
97100	0.632
97200	0.627
97300	0.621
97400	0.613
97500	0.607
97600	0.595
97700	0.591
97800	0.587
97900	0.579
98000	0.575
98100	0.572
98200	0.563
98300	0.559
98400	0.556
98500	0.552
98600	0.546
98700	0.538
98800	0.534
98900	0.53
99000	0.524
99100	0.517
99200	0.511
99300	0.505
99400	0.498
99500	0.492
99600	0.483
99700	0.479
99800	0.474
99900	0.471
